Syntax version=4
Tue Nov 14 16:00:20 2017
Starting process (1623603 clocks per sec)

LogRawData=false
VarHeader=1
D:		US_Lens1_ActualA	US_Lens1_ActualV	US_Lens1_SetpointV	US_Lens2_ActualA	US_Lens2_ActualV	US_Lens2_SetpointV	US_Lens3_ActualA	US_Lens3_ActualV	US_Lens3_SetpointV	US_Lens4_ActualA	US_Lens4_ActualV	US_Lens4_SetpointV	US_Lens5_ActualA	US_Lens5_ActualV	US_Lens5_SetpointV	US_Lens6_ActualA	US_Lens6_ActualV	US_Lens6_SetpointV	US_Prefilt_ActualA	US_Prefilt_ActualV	US_Prefilt_SetpointV
D:	time(ms)	(0x20012cdc,6)	(0x20012cc0,6)	(0x20012ca4,5)	(0x20012ce0,6)	(0x20012cc4,6)	(0x20012ca8,5)	(0x20012ce4,6)	(0x20012cc8,6)	(0x20012cac,5)	(0x20012ce8,6)	(0x20012ccc,6)	(0x20012cb0,5)	(0x20012cec,6)	(0x20012cd0,6)	(0x20012cb4,5)	(0x20012cf0,6)	(0x20012cd4,6)	(0x20012cb8,5)	(0x20012cf4,6)	(0x20012cd8,6)	(0x20012cbc,5)
D:	157415.85	2500.000000	-72.373619	-67	7.936716	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	0.038359	0	7.936716	-41.383751	-38
D:	157423.86	2500.000000	-72.757156	-67	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157431.85	2500.000000	-72.757156	-67	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157439.85	2500.000000	-72.757156	-67	7.936716	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.383751	-38
D:	157447.87	2500.000000	-72.987282	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	7.936716	-41.383751	-38
D:	157456.13	2500.000000	-72.527039	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	0.610590	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157463.86	2500.000000	-72.527039	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	0.610590	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157471.91	2500.000000	-72.680450	-67	9.157658	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	7.936716	-41.460457	-38
D:	157479.83	2500.000000	-72.833870	-67	6.715775	105.357903	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	7.936716	-41.460457	-38
D:	157487.80	2500.000000	-72.833870	-67	6.715775	105.357903	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	7.936716	-41.460457	-38
D:	157495.81	2500.000000	-72.987282	-67	6.715775	105.357903	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157503.85	2500.000000	-72.757156	-67	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157511.81	2500.000000	-72.757156	-67	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157519.86	2500.000000	-72.757156	-67	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	6.715775	-41.460457	-38
D:	157527.90	2500.000000	-72.603745	-67	6.715775	105.281189	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157535.86	2500.000000	-72.603745	-67	6.715775	105.281189	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157543.85	2500.000000	-73.140701	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157551.90	2500.000000	-72.680450	-67	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	7.936716	-41.460457	-38
D:	157559.84	2500.000000	-72.680450	-67	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	7.936716	-41.460457	-38
D:	157567.80	2500.000000	-72.680450	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157575.82	2500.000000	-72.833870	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157583.98	2500.000000	-72.833870	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157591.82	2500.000000	-72.680450	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	7.936716	-41.460457	-38
D:	157599.90	2500.000000	-72.833870	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	6.715775	-41.460457	-38
D:	157607.94	2500.000000	-72.833870	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	6.715775	-41.460457	-38
D:	157615.86	2500.000000	-72.757156	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	9.157658	-41.460457	-38
D:	157623.85	2500.000000	-72.833870	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	6.715775	-41.460457	-38
D:	157631.91	2500.000000	-72.833870	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	6.715775	-41.460457	-38
D:	157640.13	2500.000000	-73.063988	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	6.715775	-41.460457	-38
D:	157647.86	2500.000000	-72.680450	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	7.936716	-41.383751	-38
D:	157655.85	2500.000000	-72.680450	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	7.936716	-41.383751	-38
D:	157663.88	2500.000000	-72.757156	-67	6.715775	105.357903	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	7.936716	-41.460457	-38
D:	157671.83	2500.000000	-73.063988	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157679.80	2500.000000	-73.063988	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157687.81	2500.000000	-72.680450	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	23.809671	-41.460457	-38
D:	157696.33	2500.000000	-72.833870	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157703.82	2500.000000	-72.833870	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157711.81	2500.000000	-73.217400	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	4.273653	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157719.94	2500.000000	-72.680450	-67	5.494595	105.434593	97	-4.273415	-77.206200	-71	4.273653	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157727.87	2500.000000	-72.680450	-67	5.494595	105.434593	97	-4.273415	-77.206200	-71	4.273653	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157735.85	2500.000000	-72.833870	-67	6.715775	105.281189	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157743.85	2500.000000	-73.217400	-67	6.715775	105.357903	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157751.84	2500.000000	-73.217400	-67	6.715775	105.357903	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157759.84	2500.000000	-73.140701	-67	7.936716	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157767.86	2500.000000	-73.217400	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157775.82	2500.000000	-73.217400	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157783.86	2500.000000	-72.910576	-67	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.861889	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157791.90	2500.000000	-72.450325	-67	9.157658	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	0.610590	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157799.83	2500.000000	-72.450325	-67	9.157658	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	0.610590	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157807.80	2500.000000	-73.294113	-67	6.715775	105.204498	97	-4.273415	-77.129494	-71	5.494595	62.861889	58	1.831532	83.572929	77	-0.610590	-0.038359	0	23.809671	-41.460457	-38
D:	157815.81	2500.000000	-73.140701	-67	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.383751	-38
D:	157824.13	2500.000000	-73.140701	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157831.82	2500.000000	-72.987282	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157839.90	2500.000000	-72.987282	-67	7.936716	105.204498	97	-3.052473	-77.206200	-71	4.273653	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157847.96	2500.000000	-72.910576	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	0.610590	83.649651	77	0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157855.86	2500.000000	-72.910576	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	0.610590	83.649651	77	0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157863.85	2500.000000	-72.680450	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157871.89	2500.000000	-72.833870	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	4.273653	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157879.86	2500.000000	-72.833870	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	4.273653	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157887.83	2500.000000	-72.603745	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157895.83	2500.000000	-73.063988	-67	6.715775	105.281189	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	0.038359	0	25.030613	-41.460457	-38
D:	157903.81	2500.000000	-73.063988	-67	6.715775	105.281189	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	0.038359	0	25.030613	-41.460457	-38
D:	157911.82	2500.000000	-73.063988	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157919.90	2500.000000	-72.680450	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	4.273653	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157927.82	2500.000000	-72.680450	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	4.273653	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157936.05	2500.000000	-72.757156	-67	7.936716	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	157943.90	2500.000000	-73.063988	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	4.273653	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	26.251793	-41.460457	-38
D:	157951.80	2500.000000	-73.063988	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	4.273653	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	26.251793	-41.460457	-38
D:	157959.80	2500.000000	-72.603745	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	0.610590	83.572929	77	-0.610590	-0.038359	0	23.809671	-41.460457	-38
D:	157967.90	2500.000000	-72.757156	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157975.83	2500.000000	-72.757156	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157983.80	2500.000000	-72.910576	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	4.273653	63.015312	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157991.82	2500.000000	-73.063988	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	157999.92	2500.000000	-73.063988	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158008.01	2500.000000	-72.987282	-67	7.936716	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158016.89	2500.000000	-73.140701	-67	7.936716	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.383751	-38
D:	158025.83	2500.000000	-73.140701	-67	7.936716	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.383751	-38
D:	158033.80	2500.000000	-73.063988	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158041.80	2500.000000	-72.987282	-67	6.715775	105.204498	97	-4.273415	-77.206200	-71	4.273653	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.383751	-38
D:	158049.81	2500.000000	-72.987282	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.383751	-38
D:	158057.80	2500.000000	-72.910576	-67	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.383751	-38
D:	158065.80	2500.000000	-72.757156	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	4.273653	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158073.80	2500.000000	-72.757156	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.383751	-38
D:	158081.91	2500.000000	-72.757156	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.383751	-38
D:	158089.84	2500.000000	-73.140701	-67	7.936716	105.357903	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	23.809671	-41.383751	-38
D:	158097.80	2500.000000	-72.680450	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	23.809671	-41.460457	-38
D:	158105.82	2500.000000	-72.680450	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	23.809671	-41.460457	-38
D:	158113.92	2500.000000	-73.140701	-67	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158121.81	2500.000000	-72.910576	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158129.86	2500.000000	-72.910576	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158137.89	2500.000000	-72.757156	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	23.809671	-41.383751	-38
D:	158145.80	2500.000000	-72.910576	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158153.79	2500.000000	-72.910576	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158161.91	2500.000000	-73.140701	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	23.809671	-41.460457	-38
D:	158169.83	2500.000000	-72.910576	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158177.84	2500.000000	-72.910576	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158185.81	2500.000000	-73.217400	-67	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158194.08	2500.000000	-72.987282	-67	6.715775	105.281189	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	0.610590	-0.115063	0	23.809671	-41.460457	-38
D:	158201.81	2500.000000	-72.987282	-67	6.715775	105.281189	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	0.610590	-0.115063	0	23.809671	-41.460457	-38
D:	158209.91	2500.000000	-73.140701	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158217.89	2500.000000	-72.680450	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158225.86	2500.000000	-72.680450	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158233.85	2500.000000	-72.603745	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158241.88	2500.000000	-72.680450	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158249.86	2500.000000	-72.680450	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158257.93	2500.000000	-72.680450	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.460457	-38
D:	158265.86	2500.000000	-72.527039	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	4.273653	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.383751	-38
D:	158273.84	2500.000000	-72.527039	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	4.273653	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	25.030613	-41.383751	-38
D:	158281.83	2500.000000	-73.140701	-67	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158289.81	2500.000000	-72.757156	-67	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158297.81	2500.000000	-72.757156	-67	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158307.12	2500.000000	-72.603745	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	4.273653	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158315.82	2500.000000	-72.680450	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	4.273653	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158323.82	2500.000000	-73.140701	-67	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158331.90	2500.000000	-73.140701	-67	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158339.89	2500.000000	-73.140701	-67	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158347.86	2500.000000	-73.063988	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158355.86	2500.000000	-73.063988	-67	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158363.86	2500.000000	-72.680450	-67	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158371.81	2500.000000	-72.987282	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158380.13	2500.000000	-72.987282	-67	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158387.86	2500.000000	-73.217400	-67	6.715775	105.204498	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158395.86	2500.000000	-72.987282	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	23.809671	-41.460457	-38
D:	158403.91	2500.000000	-72.987282	-67	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	23.809671	-41.460457	-38
D:	158411.83	2500.000000	-73.140701	-67	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158419.80	2500.000000	-73.063988	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	0.610590	-0.115063	0	23.809671	-41.460457	-38
D:	158427.82	2500.000000	-73.063988	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	0.610590	-0.115063	0	23.809671	-41.460457	-38
D:	158435.89	2500.000000	-73.217400	-67	6.715775	105.281189	97	-5.494595	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158443.81	2500.000000	-72.450325	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158451.85	2500.000000	-72.450325	-67	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
D:	158459.91	2500.000000	-73.294113	-67	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.861889	58	0.610590	83.572929	77	-0.610590	-0.038359	0	25.030613	-41.460457	-38
